Geography Id,Type,Name,Variable,Variable Description,Data Collection Period,Data Collection End Date,Sex,Age,Educational Attainment,HS Diploma,College Degree,Population Estimate,Change Rate,Location
1600000US1979500,place,"Underwood city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,17,-0.06,POINT (-95.68251 41.380243),1600000US1979500-2017-B15001_057E
1600000US1927975,place,"Floris city, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2013-2017,12/31/2017,Female,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-92.332276 40.863933),1600000US1927975-2017-B15001_053E
1600000US1909685,place,"Burt city, Iowa",B15001_058E,Female - 25 to 34 years - Bachelor's degree,2013-2017,12/31/2017,Female,25 to 34 years,Bachelors Degree,Yes,Yes,4,1.00,POINT (-94.221054 43.198909),1600000US1909685-2017-B15001_058E
1600000US1973785,place,"Soldier city, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2013-2017,12/31/2017,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-95.780169 41.984207),1600000US1973785-2017-B15001_051E
1600000US1956325,place,"New London city, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2013-2017,12/31/2017,Female,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-91.401116 40.923172),1600000US1956325-2017-B15001_061E
1600000US1935445,place,"Hayesville city, Iowa",B15001_048E,Female - 18 to 24 years - Some college no degree,2013-2017,12/31/2017,Female,18 to 24 years,Some College - No Degree,Yes,No,0,-1.00,POINT (-92.2477 41.26471),1600000US1935445-2017-B15001_048E
1600000US1980130,place,"Vail city, Iowa",B15001_049E,Female - 18 to 24 years - Associate's degree,2013-2017,12/31/2017,Female,18 to 24 years,Associates Degree,Yes,Yes,0,,POINT (-95.20032 42.059822),1600000US1980130-2017-B15001_049E
1600000US1973065,place,"Sidney city, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2013-2017,12/31/2017,Female,18 to 24 years,Less than 9th Grade,No,No,0,,POINT (-95.644299 40.745949),1600000US1973065-2017-B15001_045E
1600000US1956325,place,"New London city, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2013-2017,12/31/2017,Female,18 to 24 years,Bachelors Degree,Yes,Yes,10,,POINT (-91.401116 40.923172),1600000US1956325-2017-B15001_050E
1600000US1921270,place,"Diagonal city, Iowa",B15001_046E,Female - 18 to 24 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,18 to 24 years,9th to 12th Grade - No Diploma,No,No,1,,POINT (-94.341853 40.810899),1600000US1921270-2017-B15001_046E
1600000US1906355,place,"Bettendorf city, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2013-2017,12/31/2017,Female,18 to 24 years,Bachelors Degree,Yes,Yes,149,0.00,POINT (-90.476879 41.566836),1600000US1906355-2017-B15001_050E
1600000US1966135,place,"Red Oak city, Iowa",B15001_056E,Female - 25 to 34 years - Some college no degree,2013-2017,12/31/2017,Female,25 to 34 years,Some College - No Degree,Yes,No,55,-0.51,POINT (-95.224371 41.01413),1600000US1966135-2017-B15001_056E
1600000US1934995,place,"Hastings city, Iowa",B15001_046E,Female - 18 to 24 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,18 to 24 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-95.494828 41.025088),1600000US1934995-2017-B15001_046E
1600000US1978735,place,"Traer city, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2013-2017,12/31/2017,Female,25 to 34 years,Less than 9th Grade,No,No,2,,POINT (-92.46416 42.190735),1600000US1978735-2017-B15001_053E
1600000US1902530,place,"Archer city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,3,,POINT (-95.744099 43.115104),1600000US1902530-2017-B15001_057E
1600000US1975855,place,"Strawberry Point city, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2013-2017,12/31/2017,Female,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-91.534957 42.680338),1600000US1975855-2017-B15001_053E
1600000US1953895,place,"Moorland city, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2013-2017,12/31/2017,Female,25 to 34 years,Less than 9th Grade,No,No,2,,POINT (-94.295411 42.441394),1600000US1953895-2017-B15001_053E
1600000US1957675,place,"Norwalk city, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,0,-1.00,POINT (-93.702119 41.491679),1600000US1957675-2017-B15001_054E
1600000US1932115,place,"Grandview city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,4,,POINT (-91.188275 41.277226),1600000US1932115-2017-B15001_057E
1600000US1964470,place,"Prairie City city, Iowa",B15001_058E,Female - 25 to 34 years - Bachelor's degree,2013-2017,12/31/2017,Female,25 to 34 years,Bachelors Degree,Yes,Yes,40,0.43,POINT (-93.239286 41.59542),1600000US1964470-2017-B15001_058E
1600000US1947280,place,"Luther city, Iowa",B15001_047E,Female - 18 to 24 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,18 to 24 years,High School Diploma or Equivalent,Yes,No,0,,POINT (-93.817641 41.966902),1600000US1947280-2017-B15001_047E
1600000US1959745,place,"Osage city, Iowa",B15001_060E,Female - 35 to 44 years,2013-2017,12/31/2017,Female,35 to 44 years,Any,NA,NA,154,-0.27,POINT (-92.811416 43.282646),1600000US1959745-2017-B15001_060E
1600000US1971625,place,"Sergeant Bluff city, Iowa",B15001_046E,Female - 18 to 24 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,18 to 24 years,9th to 12th Grade - No Diploma,No,No,62,,POINT (-96.350919 42.397818),1600000US1971625-2017-B15001_046E
1600000US1955515,place,"Nemaha city, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-95.08886 42.514952),1600000US1955515-2017-B15001_054E
1600000US1903160,place,"Asbury city, Iowa",B15001_049E,Female - 18 to 24 years - Associate's degree,2013-2017,12/31/2017,Female,18 to 24 years,Associates Degree,Yes,Yes,0,,POINT (-90.784582 42.512705),1600000US1903160-2017-B15001_049E
1600000US1931035,place,"Gladbrook city, Iowa",B15001_048E,Female - 18 to 24 years - Some college no degree,2013-2017,12/31/2017,Female,18 to 24 years,Some College - No Degree,Yes,No,10,,POINT (-92.715096 42.186067),1600000US1931035-2017-B15001_048E
1600000US1942825,place,"Lakota city, Iowa",B15001_052E,Female - 25 to 34 years,2013-2017,12/31/2017,Female,25 to 34 years,Any,NA,NA,10,-0.38,POINT (-94.096316 43.378651),1600000US1942825-2017-B15001_052E
1600000US1904330,place,"Baldwin city, Iowa",B15001_052E,Female - 25 to 34 years,2013-2017,12/31/2017,Female,25 to 34 years,Any,NA,NA,10,1.00,POINT (-90.838515 42.073205),1600000US1904330-2017-B15001_052E
1600000US1915060,place,"Colfax city, Iowa",B15001_062E,Female - 35 to 44 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,35 to 44 years,9th to 12th Grade - No Diploma,No,No,0,-1.00,POINT (-93.236507 41.679837),1600000US1915060-2017-B15001_062E
1600000US1968250,place,"Rockwell city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,4,-0.69,POINT (-93.187127 42.979965),1600000US1968250-2017-B15001_055E
1600000US1919135,place,"Dawson city, Iowa",B15001_046E,Female - 18 to 24 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,18 to 24 years,9th to 12th Grade - No Diploma,No,No,3,,POINT (-94.220319 41.843089),1600000US1919135-2017-B15001_046E
1600000US1986700,place,"Woden city, Iowa",B15001_052E,Female - 25 to 34 years,2013-2017,12/31/2017,Female,25 to 34 years,Any,NA,NA,21,0.91,POINT (-93.911424 43.230788),1600000US1986700-2017-B15001_052E
1600000US1915375,place,"Columbus City city, Iowa",B15001_058E,Female - 25 to 34 years - Bachelor's degree,2013-2017,12/31/2017,Female,25 to 34 years,Bachelors Degree,Yes,Yes,0,-1.00,POINT (-91.37469 41.259277),1600000US1915375-2017-B15001_058E
1600000US1984585,place,"West Point city, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2013-2017,12/31/2017,Female,18 to 24 years,Bachelors Degree,Yes,Yes,8,1.67,POINT (-91.452281 40.714963),1600000US1984585-2017-B15001_050E
1600000US1951420,place,"Meservey city, Iowa",B15001_059E,Female - 25 to 34 years - Graduate or professional degree,2013-2017,12/31/2017,Female,25 to 34 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-93.473385 42.915644),1600000US1951420-2017-B15001_059E
1600000US1972435,place,"Shell Rock city, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2013-2017,12/31/2017,Female,18 to 24 years,Bachelors Degree,Yes,Yes,16,0.23,POINT (-92.581658 42.712345),1600000US1972435-2017-B15001_050E
1600000US1940890,place,"Keomah Village city, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2013-2017,12/31/2017,Female,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-92.536766 41.288547),1600000US1940890-2017-B15001_053E
1600000US1912765,place,"Charles City city, Iowa",B15001_052E,Female - 25 to 34 years,2013-2017,12/31/2017,Female,25 to 34 years,Any,NA,NA,373,-0.01,POINT (-92.674457 43.06476),1600000US1912765-2017-B15001_052E
1600000US1986970,place,"Woodward city, Iowa",B15001_060E,Female - 35 to 44 years,2013-2017,12/31/2017,Female,35 to 44 years,Any,NA,NA,63,-0.09,POINT (-93.920751 41.852729),1600000US1986970-2017-B15001_060E
1600000US1970320,place,"Salix city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,15,6.50,POINT (-96.292271 42.311936),1600000US1970320-2017-B15001_057E
1600000US1927390,place,"Fertile city, Iowa",B15001_052E,Female - 25 to 34 years,2013-2017,12/31/2017,Female,25 to 34 years,Any,NA,NA,14,-0.33,POINT (-93.423201 43.262311),1600000US1927390-2017-B15001_052E
1600000US1953265,place,"Monmouth city, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-90.88216 42.075103),1600000US1953265-2017-B15001_054E
1600000US1944805,place,"Lewis city, Iowa",B15001_047E,Female - 18 to 24 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,18 to 24 years,High School Diploma or Equivalent,Yes,No,7,-0.46,POINT (-95.084283 41.306493),1600000US1944805-2017-B15001_047E
1600000US1983190,place,"Weldon city, Iowa",B15001_059E,Female - 25 to 34 years - Graduate or professional degree,2013-2017,12/31/2017,Female,25 to 34 years,Graduate or Professional Degree,Yes,Yes,5,,POINT (-93.735547 40.897289),1600000US1983190-2017-B15001_059E
1600000US1928605,place,"Fort Madison city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,157,0.89,POINT (-91.351884 40.61986),1600000US1928605-2017-B15001_055E
1600000US1960285,place,"Otranto CDP, Iowa",B15001_048E,Female - 18 to 24 years - Some college no degree,2013-2017,12/31/2017,Female,18 to 24 years,Some College - No Degree,Yes,No,0,,POINT (-92.98616 43.460867),1600000US1960285-2017-B15001_048E
1600000US1928515,place,"Fort Dodge city, Iowa",B15001_058E,Female - 25 to 34 years - Bachelor's degree,2013-2017,12/31/2017,Female,25 to 34 years,Bachelors Degree,Yes,Yes,290,0.16,POINT (-94.175675 42.509863),1600000US1928515-2017-B15001_058E
1600000US1930000,place,"Garrison city, Iowa",B15001_062E,Female - 35 to 44 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,35 to 44 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-92.14316 42.144013),1600000US1930000-2017-B15001_062E
1600000US1986520,place,"Winterset city, Iowa",B15001_060E,Female - 35 to 44 years,2013-2017,12/31/2017,Female,35 to 44 years,Any,NA,NA,312,0.46,POINT (-94.018089 41.349879),1600000US1986520-2017-B15001_060E
1600000US1961230,place,"Palo city, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2013-2017,12/31/2017,Female,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-91.799285 42.064233),1600000US1961230-2017-B15001_061E
1600000US1908560,place,"Bristow city, Iowa",B15001_051E,Female - 18 to 24 years - Graduate or professional degree,2013-2017,12/31/2017,Female,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-92.907927 42.773823),1600000US1908560-2017-B15001_051E
1600000US1937470,place,"Hudson city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,20,,POINT (-92.451393 42.434841),1600000US1937470-2017-B15001_055E
1600000US1977745,place,"Thompson city, Iowa",B15001_059E,Female - 25 to 34 years - Graduate or professional degree,2013-2017,12/31/2017,Female,25 to 34 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-93.774695 43.36975),1600000US1977745-2017-B15001_059E
1600000US1983010,place,"Webb city, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2013-2017,12/31/2017,Female,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-95.012919 42.949759),1600000US1983010-2017-B15001_061E
1600000US1928650,place,"Fostoria city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,0,,POINT (-95.154947 43.242992),1600000US1928650-2017-B15001_057E
1600000US1928920,place,"Fraser city, Iowa",B15001_045E,Female - 18 to 24 years - Less than 9th grade,2013-2017,12/31/2017,Female,18 to 24 years,Less than 9th Grade,No,No,0,,POINT (-93.974209 42.127167),1600000US1928920-2017-B15001_045E
1600000US1925050,place,"Ellsworth city, Iowa",B15001_054E,Female - 25 to 34 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,25 to 34 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-93.581843 42.310146),1600000US1925050-2017-B15001_054E
1600000US1941790,place,"Knierim city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,0,,POINT (-94.455937 42.45614),1600000US1941790-2017-B15001_057E
1600000US1967350,place,"Riverdale city, Iowa",B15001_047E,Female - 18 to 24 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,18 to 24 years,High School Diploma or Equivalent,Yes,No,0,-1.00,POINT (-90.463583 41.537276),1600000US1967350-2017-B15001_047E
1600000US1986520,place,"Winterset city, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2013-2017,12/31/2017,Female,35 to 44 years,Less than 9th Grade,No,No,0,-1.00,POINT (-94.018089 41.349879),1600000US1986520-2017-B15001_061E
1600000US1913350,place,"Churdan city, Iowa",B15001_062E,Female - 35 to 44 years - 9th to 12th grade no diploma,2013-2017,12/31/2017,Female,35 to 44 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-94.479051 42.153105),1600000US1913350-2017-B15001_062E
1600000US1983415,place,"Wesley city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,3,0.50,POINT (-93.9928 43.088685),1600000US1983415-2017-B15001_055E
1600000US1939900,place,"Jolley city, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2013-2017,12/31/2017,Female,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-94.71826 42.479448),1600000US1939900-2017-B15001_061E
1600000US1967170,place,"Ringsted city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,7,0.40,POINT (-94.506729 43.294939),1600000US1967170-2017-B15001_055E
1600000US1925860,place,"Estherville city, Iowa",B15001_053E,Female - 25 to 34 years - Less than 9th grade,2013-2017,12/31/2017,Female,25 to 34 years,Less than 9th Grade,No,No,32,1.29,POINT (-94.834363 43.399835),1600000US1925860-2017-B15001_053E
1600000US1961230,place,"Palo city, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2013-2017,12/31/2017,Female,18 to 24 years,Bachelors Degree,Yes,Yes,5,,POINT (-91.799285 42.064233),1600000US1961230-2017-B15001_050E
1600000US1969060,place,"Rowley city, Iowa",B15001_061E,Female - 35 to 44 years - Less than 9th grade,2013-2017,12/31/2017,Female,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-91.844496 42.368488),1600000US1969060-2017-B15001_061E
1600000US1974820,place,"Stacyville city, Iowa",B15001_059E,Female - 25 to 34 years - Graduate or professional degree,2013-2017,12/31/2017,Female,25 to 34 years,Graduate or Professional Degree,Yes,Yes,2,,POINT (-92.783945 43.439247),1600000US1974820-2017-B15001_059E
1600000US1952050,place,"Miles city, Iowa",B15001_060E,Female - 35 to 44 years,2013-2017,12/31/2017,Female,35 to 44 years,Any,NA,NA,24,-0.31,POINT (-90.315084 42.048783),1600000US1952050-2017-B15001_060E
1600000US1970185,place,"St. Paul city, Iowa",B15001_060E,Female - 35 to 44 years,2013-2017,12/31/2017,Female,35 to 44 years,Any,NA,NA,4,0.33,POINT (-91.516434 40.767828),1600000US1970185-2017-B15001_060E
1600000US1940215,place,"Kamrar city, Iowa",B15001_050E,Female - 18 to 24 years - Bachelor's degree,2013-2017,12/31/2017,Female,18 to 24 years,Bachelors Degree,Yes,Yes,0,,POINT (-93.72798 42.389683),1600000US1940215-2017-B15001_050E
1600000US1953310,place,"Monona city, Iowa",B15001_057E,Female - 25 to 34 years - Associate's degree,2013-2017,12/31/2017,Female,25 to 34 years,Associates Degree,Yes,Yes,17,0.42,POINT (-91.391204 43.051273),1600000US1953310-2017-B15001_057E
1600000US1909730,place,"Bussey city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,9,-0.31,POINT (-92.884272 41.205751),1600000US1909730-2017-B15001_055E
1600000US1957135,place,"North Buena Vista city, Iowa",B15001_055E,Female - 25 to 34 years - High school graduate (includes equivalency),2013-2017,12/31/2017,Female,25 to 34 years,High School Diploma or Equivalent,Yes,No,0,,POINT (-90.961496 42.672194),1600000US1957135-2017-B15001_055E
1600000US1969510,place,"Sabula city, Iowa",B15001_060E,Female - 35 to 44 years,2013-2017,12/31/2017,Female,35 to 44 years,Any,NA,NA,4,-0.73,POINT (-90.182499 42.070188),1600000US1969510-2017-B15001_060E
